timestamp,indicated_airspeed_m_s,true_airspeed_m_s,air_temperature_celsius
24404000,19.383604,19.81679,12.035339
24428000,19.357948,19.790524,12.035034
24452000,19.316763,19.748568,12.0346985
24476000,19.436949,19.871445,12.034363
24500000,19.484957,19.920443,12.034027
24524000,19.469748,19.90499,12.033691
24548000,19.40204,19.835854,12.033325
24572000,19.375937,19.809214,12.032959
24596000,19.403318,19.837263,12.032593
24620000,19.330963,19.763504,12.032227
24644000,19.44759,19.882704,12.03186
24668000,19.48305,19.918896,12.031464
24692000,19.442337,19.877653,12.031097
24716000,19.431604,19.86641,12.030701
24740000,19.483,19.91926,12.030304
24764000,19.48951,19.925901,12.029877
24788000,19.483334,19.91953,12.02948
24816000,19.53647,19.973969,12.029053
24836000,19.441607,19.877102,12.028656
24860000,19.498741,19.93579,12.028229
24888000,19.368574,19.802578,12.0278015
24908000,19.43572,19.871178,12.027344
24932000,19.476751,19.913233,12.0269165
24956000,19.532349,19.970264,12.026459
24980000,19.45674,19.89298,12.0260315
25004000,19.43946,19.875341,12.025574
25028000,19.431744,19.867388,12.025116
25052000,19.502384,19.939768,12.024658
25076000,19.449366,19.885754,12.02417
25100000,19.543207,19.981747,12.023712
25124000,19.533222,19.97143,12.023224
25148000,19.443085,19.879595,12.022766
25172000,19.462584,19.899515,12.022278
25196000,19.473974,19.91104,12.02179
25220000,19.426313,19.862719,12.021301
25244000,19.429977,19.866343,12.020813
25272000,19.486578,19.92437,12.020325
25296000,19.47418,19.911667,12.019806
25316000,19.510231,19.948626,12.019318
25340000,19.49039,19.928282,12.018799
25364000,19.478682,19.916414,12.01828
25392000,19.458252,19.89587,12.017761
25412000,19.437033,19.874094,12.017242
25436000,19.428272,19.865208,12.016724
25460000,19.412773,19.849295,12.016174
25484000,19.44743,19.88484,12.015625
25508000,19.427069,19.864283,12.015076
25536000,19.527042,19.966644,12.014526
25556000,19.407969,19.844873,12.013977
25580000,19.441448,19.879097,12.013428
25604000,19.463438,19.901873,12.012848
25628000,19.433456,19.871109,12.012268
25652000,19.44764,19.885534,12.011688
25676000,19.430891,19.868803,12.011108
25700000,19.583553,20.024872,12.010529
25724000,19.414495,19.852318,12.009918
25748000,19.42088,19.8586,12.009338
25772000,19.538721,19.979265,12.008728
25796000,19.427464,19.86551,12.008118
25820000,19.47101,19.910118,12.007507
25848000,19.457926,19.89699,12.006897
25868000,19.421432,19.859564,12.006287
25892000,19.447205,19.886135,12.005646
25916000,19.441238,19.880194,12.005035
25940000,19.5004,19.940697,12.004395
25964000,19.464201,19.903877,12.003754
25988000,19.46099,19.90049,12.003113
26012000,19.418377,19.857159,12.002472
26036000,19.472069,19.912214,12.001831
26060000,19.509274,19.95016,12.00119
26084000,19.424093,19.863008,12.000519
26108000,19.529852,19.97165,11.999878
26132000,19.58809,20.031315,11.999207
26156000,19.528679,19.970673,11.998535
