timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,vx,vy,vz,ax,ay,az,dist_bottom
17152000,756000,39.8714137,32.7364371,-88.914764,72.30936,-30.329102,0.73532706,-21.202536,-4.8796782,13.048601,0.8334566,-1.240801,30.388401
17256000,756000,39.8714137,32.7364371,-88.79644,70.14138,-30.890015,1.9974725,-21.0349,-5.0653367,11.71304,1.734773,-1.2601697,30.949314
17352000,756000,39.8714137,32.7364371,-88.57442,68.15602,-31.422613,3.0322738,-20.808336,-5.250509,10.368738,2.364679,-1.6037849,31.481913
17456000,756000,39.8714137,32.7364371,-88.23235,66.03477,-32.02237,3.9954734,-20.503069,-5.471592,8.7009325,2.8120508,-1.5966583,32.08167
17552000,756000,39.8714137,32.7364371,-87.83166,64.10244,-32.591637,4.742067,-20.198793,-5.673562,7.370532,2.9683714,-1.7469124,32.650936
17656000,756000,39.8714137,32.7364371,-87.32599,62.043995,-33.229977,5.410323,-19.853409,-5.897124,6.1194954,3.1610644,-1.8798139,33.289276
17752000,756000,39.8714137,32.7364371,-86.79905,60.171547,-33.833206,5.9249496,-19.529402,-6.106508,5.140433,3.2193413,-2.0866094,33.892506
17856000,756000,39.8714137,32.7364371,-86.18246,58.180805,-34.51154,6.3832946,-19.163668,-6.3730917,4.192854,3.393177,-2.5237722,34.57084
17952000,756000,39.8714137,32.7364371,-85.57031,56.372284,-35.158123,6.722642,-18.818838,-6.6439147,3.208112,3.4491715,-2.607909,35.217422
18056000,756000,39.8714137,32.7364371,-84.878044,54.448627,-35.891308,6.987898,-18.456984,-6.9473147,2.2488015,3.2130077,-2.6174755,35.950607
18152000,756000,39.8714137,32.7364371,-84.21373,52.700672,-36.58841,7.14926,-18.152937,-7.202052,1.4726975,3.035421,-2.3775957,36.64771
18256000,756000,39.8714137,32.7364371,-83.48384,50.83736,-37.370445,7.2423882,-17.862223,-7.448493,0.7068982,2.525006,-2.0094047,37.429745
18352000,756000,39.8714137,32.7364371,-82.7997,49.139114,-38.10966,7.275564,-17.631605,-7.635693,0.20518121,2.1888688,-1.6923797,38.16896
18456000,756000,39.8714137,32.7364371,-82.059265,47.32066,-38.926308,7.263218,-17.41875,-7.799406,-0.2022106,1.8421066,-1.2753959,38.985607
18552000,756000,39.8714137,32.7364371,-81.37373,45.657833,-39.688847,7.220319,-17.253292,-7.9161987,-0.45236564,1.5532376,-1.064131,39.748146
18656000,756000,39.8714137,32.7364371,-80.64314,43.87254,-40.527756,7.1405616,-17.105719,-8.013121,-0.7277887,1.3068541,-0.7124347,40.587055
18760000,756000,39.8714137,32.7364371,-79.91691,42.098507,-41.371048,7.03987,-16.991022,-8.075347,-0.9844769,0.84168947,-0.42546725,41.430347
18856000,756000,39.8714137,32.7364371,-79.25758,40.465603,-42.15344,6.9319296,-16.908646,-8.106475,-1.1309912,0.7970349,-0.1494549,42.212738
18952000,756000,39.8714137,32.7364371,-78.60521,38.839973,-42.936226,6.816117,-16.841541,-8.115359,-1.116617,0.6300453,-0.03117509,42.995525
