timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
1636000,1636000,-0.0041045845,-0.0073348563,0.0008536491
1640000,1640000,-0.0042372122,-0.0074129994,0.0006788773
1644000,1644000,-0.004217731,-0.007360028,0.0005988283
1648000,1648000,-0.0041645938,-0.007095244,0.00066693855
1652000,1652000,-0.0042134672,-0.006845329,0.0008533654
1656000,1656000,-0.0042804186,-0.00671248,0.0011556773
1664000,1664000,-0.0041009765,-0.006513353,0.001383636
1672000,1672000,-0.0035699522,-0.006118289,0.0008999796
1676000,1676000,-0.0031402498,-0.005794433,0.0006392306
1684000,1684000,-0.0025879312,-0.0052708457,0.00030936114
1688000,1688000,-0.002467943,-0.0050312267,0.00042257743
1692000,1692000,-0.0024131245,-0.0047294167,0.00059788313
1696000,1696000,-0.002326054,-0.0044060578,0.00078569993
1700000,1700000,-0.0021926633,-0.0041837255,0.0010119497
1704000,1704000,-0.0020204545,-0.0040823547,0.0011744342
1708000,1708000,-0.0018617432,-0.004010234,0.0012431922
1712000,1712000,-0.0018245457,-0.003952066,0.0013207408
1716000,1716000,-0.001880589,-0.004072804,0.0014249765
1724000,1724000,-0.0019264037,-0.0051024323,0.0013081144
1728000,1728000,-0.001918856,-0.005774717,0.0010307606
1732000,1732000,-0.0019264703,-0.006398095,0.0006951635
1736000,1736000,-0.0020224946,-0.006895591,0.00037455437
1740000,1740000,-0.0022712052,-0.007181996,8.001256e-05
1744000,1744000,-0.0025575017,-0.007354942,-0.00014427747
1748000,1748000,-0.002756245,-0.0074294405,-0.00025931996
1752000,1752000,-0.0029303252,-0.007366468,-0.0003949039
1760000,1760000,-0.0029436243,-0.0072470256,-0.00076652603
1764000,1764000,-0.0026979446,-0.0072815157,-0.0009473461
1768000,1768000,-0.002488688,-0.0073309895,-0.0011420846
1772000,1772000,-0.00219842,-0.007414,-0.0012777498
1780000,1780000,-0.001592871,-0.007757955,-0.0012586494
1784000,1784000,-0.0015082151,-0.008078527,-0.001218112
1788000,1788000,-0.001428853,-0.008371149,-0.0011139746
1796000,1796000,-0.0012608368,-0.008761634,-0.00060657394
1804000,1804000,-0.00054590043,-0.009014459,-0.00019887634
1808000,1808000,-0.00017701108,-0.009221067,-0.000108895314
1812000,1812000,0.00014063898,-0.009410694,-0.00016115194
1816000,1816000,0.00038986784,-0.0095038945,-0.00038491306
1820000,1820000,0.0006064379,-0.009487143,-0.0006248591
1824000,1824000,0.0008078391,-0.009453698,-0.00072567293
1832000,1832000,0.0010092058,-0.009206083,-0.00069116463
1836000,1836000,0.00095348794,-0.009080489,-0.00073800277
1840000,1840000,0.00082704495,-0.008955721,-0.0008406548
1844000,1844000,0.00058489305,-0.008844372,-0.00092916563
1848000,1848000,0.0003199391,-0.00881419,-0.00088369666
1856000,1856000,-2.9243824e-05,-0.008956336,-0.0004193054
1860000,1860000,-0.00021818785,-0.009052206,-0.00017175834
1868000,1868000,-0.000667718,-0.008715765,0.00035888853
1876000,1876000,-0.0010605329,-0.0076860334,0.00070588174
1880000,1880000,-0.0011709805,-0.007221149,0.00074136537
1884000,1884000,-0.0012106271,-0.006837392,0.0007008773
1888000,1888000,-0.0013120822,-0.006459779,0.00062428653
1892000,1892000,-0.0015428595,-0.006106836,0.00047287482
1900000,1900000,-0.0019014435,-0.005569878,-0.00012869072
1904000,1904000,-0.0020369072,-0.0053903507,-0.0004379074
1908000,1908000,-0.0020894622,-0.0051837517,-0.00070852507
1912000,1912000,-0.002102926,-0.0049472563,-0.00084724603
1916000,1916000,-0.0022355483,-0.0047886036,-0.00085932686
1924000,1924000,-0.0026284424,-0.0046626218,-0.0010741254
1928000,1928000,-0.002659216,-0.004844174,-0.0011352414
1936000,1936000,-0.0029554395,-0.0055590943,-0.00079723285
1940000,1940000,-0.0031104046,-0.005808563,-0.0006146328
1944000,1944000,-0.0031019258,-0.0060272533,-0.0005765866
1952000,1952000,-0.002728344,-0.0067628073,-0.00097055256
1956000,1956000,-0.002772226,-0.0070086536,-0.0013132833
1964000,1964000,-0.0030867474,-0.0066492893,-0.0019103868
1968000,1968000,-0.002927372,-0.006426824,-0.0019832887
1972000,1972000,-0.0026840712,-0.0063614,-0.0018843785
